Brand,Model,Version Name,Price,Price Numeric (DT),Original Price,Original Price Numeric (DT),Is Promo,Status,URL,Image URL,Carrosserie,Nombre de portes,Garantie,Nombre de places,Disponibilité,Voiture populaire,Puissance (ch.din),Puissance fiscale,Couple,Energie,Nombre de cylindres,Cylindrée,Batterie,Nombre de moteurs électriques,Puissance électrique,Puissance thermique (ch.din),Type de batterie,Couple électrique,Puissance avec overboost (ch.din),Système antipollution,Transmission,Boîte,Nombre de rapports,Différentiel autobloquant,4 roues directrices,Hauteur,Largeur,Longueur,Volume du coffre,Volume du coffre maximal,Charge utile,Volume du coffre avant,Volume utile,Surface de chargement,Vitesse maxi,0-100 Km/h,Autonomie électrique (WLTP),Autonomie électrique (NEDC),Consommation mixte,Consommation urbaine,Consommation extra-urbaine,Temps de recharge normale (AC),Consommation électrique (WLTP),Temps de recharge rapide (DC),Emissions de CO2,Capacité de recharge maximale (AC),Direction assistée,Aide au stationnement,Régulateur de vitesse,Aide au démarrage en côte,Détecteur de fatigue,Limiteur de vitesse,Assistant de feux de route,Aide au maintien dans la voie,Surveillance d’angle mort,Système de descente en côte,Alerte de circulation transversale,Reconnaissance des panneaux,Conduite autonome,Détection des piétons,Contrôle de stabilité anti-retournement,Contrôle du roulis de la remorque,Caméra d'angle mort,Autoradio,Connectivité,Ecran central,Navigation,Connected Drive,Ecran passager,Sellerie,Climatisation,Jantes,Fermeture centralisée,ABS,Vitres électriques,Airbags,Anti-démarrage électronique,Rétroviseurs extérieurs,Volant réglable,Anti-patinage,Tapis de sol,Ordinateur de bord,Volant,Feux à LED,Sièges réglables en hauteur,Accoudoirs,Allumage automatique des feux,Phares,Fixations ISOFIX,Contrôle de pression des pneus,Assistance au freinage,Bouton Start & Stop,Clé intelligente,Instrumentation digitale,Frein de stationnement,Sièges,Détecteur de pluie,Vitres,Eléments extérieurs couleur carrosserie,Rétroviseur intérieur,Modes de conduite,Lumières d'ambiance,Alarme antivol,Alimentation électrique,Toit,Appuis têtes arrières,Antibrouillards,Kit rangement,Coffre à bagages,Baguettes extérieures d'encadrement des vitres,Peinture,Barres de toit,Alerte de franchissement de ligne,Calandre,Finition intérieure,Système Start & Stop,Alerte de risque de collision,Kit sécurité,Pommeau de levier de vitesse,Spoiler arrière,Boulons de roues protégés,Kit carrosserie,Seuils de portes,Version pays chauds,Kit éclairage,Affichage tête haute,Kit fumeurs,Ciel de pavillon,Poignées de portes,Tableau de bord,Suspension,Pédaliers,Préparation pour téléphone,Train roulant,Marchepieds latéraux,Pneumatiques runflat,Freinage,Barre stabilisatrice,Lave Phares,Boîte à gants réfrigérée,Arceau de benne,Fermeture assistée des portes,Caméra d'enregistrement de conduite,Cloison entre cabine et compartiment arrière,Sorties d’échappement,Pack aérodynamique M,Terrain Response,Pack Sport Chrono,Système de récupération d'énergie,Boule d'attelage,Capot moteur actif,Aileron arrière,DSC,Porte bagages,Capote éléctrique,Stores pare-soleil,Sideblades,Launch Control,Rideau de benne,Jupes latérales,Portes en élytre,Contrôle adaptatif de la charge,Dynamic Response
Opel,Combo Cargo,XL 1.6 L Diesel Confort L2H1 1000 kg,62 900 DT,62900,66.490 DT,66490,Oui,Promo,https://www.automobile.tn/fr/neuf/opel/combo/xl-1.6-l-diesel-24-confort-l2h1-1000-kg,https://catalogue.automobile.tn/max/2024/06/47153.jpg?t=1777998794,Utilitaire,3 | 1 porte latérale coulissante | 2 portes arrières battantes tolées,3 ans ou 100.000 km,2,Disponible,,92 CH,5 CV,230 nm 1750 tr/min,Diesel,4,1560 CM³,,,,,,,,,Traction,Manuelle,5,,,1815 mm,1921 mm,4753 mm,,,1000 KG,,3.9 m³,,177 KM/H,13.4 s,,,4.8 L/100 km,5.4 L/100 km,4.6 L/100 km,,,,127 g/km,,Oui,Non,Oui,Non,Non,Non,Non,Non,Non,Non,Non,Non,Non,Non,Non,Non,Non,4 haut-parleurs,USB | Android Auto | Apple Carplay | Bluetooth | Mirrorlink,Tactile | 10 pouces,Non,Non,Non,Tissu,Manuelle,16'',À distance,Oui,Avant,Frontaux,Oui,Électriques | Dégivrants,En hauteur et en profondeur,ESP,Tapis de coffre PVC,Oui,3 branches | Multi-fonctions | Sport,Non,Conducteur,Avant conducteur,Oui,Non,Non,Oui,Non,Non,Non,Non,Non,Réglage lombaire | Conducteur confort,Non,Non,Non,Non,Non,Non,Non,Non,Non,Non,Non,Non,Non,Non,Métallisée +1000 DT,Non,Non,Non,Non,Non,Non,Non,Non,Non,Non,Non,Non,Non,Non,Non,Non,Non,Non,Non,Non,Non,Non,Non,Non,Non,Non,Non,Non,Non,Non,Non,Non,Oui,Non,Non,Non,Non,Non,Non,Non,Non,Non,Non,Non,Non,Non,Non,Non,Non,Non,Non,Non
Opel,Corsa,1.2 Turbo Edition,62 900 DT,62900,66.900 DT,66900,Oui,Promo,https://www.automobile.tn/fr/neuf/opel/corsa/1.2-turbo-edition,https://catalogue.automobile.tn/max/2024/03/47114.jpg?t=1777998933,Citadine,5,3 ans ou 100.000 km,5,Disponible,,100 CH,5 CV,205 nm 2750 tr/min,Essence,3,1199 CM³,,,,,,,,,Traction,Manuelle,6,,,1433 mm,1765 mm,4060 mm,309 L,,,,,,188 KM/H,9.9 s,,,5.1 L/100 km,,,,,,,,Oui,Radar de recul | Radar avant | Caméra de recul 180°,Oui,Non,Oui,Oui,Non,Oui,Oui,Non,Non,TSR,Non,Non,Non,Non,Non,6 haut-parleurs,USB | Bluetooth | Mirrorlink,Tactile | 10 pouces,Non,Non,Non,Tissu,Manuelle,En aluminium | 16'',À distance,Oui,Avant/Arrière,Frontaux | Latéraux | Protège-tête,Oui,Électriques | Rabattables,En hauteur et en profondeur,ESP,Oui,Oui,3 branches | Multi-fonctions | Sport | à méplat,Feux de jour,Conducteur,Non,Oui,Full LED,Non,Oui,EBD,Non,Non,7 pouces,Non,Non,Oui,Teintées,Non,Anti-éblouissement,Non,Non,Non,Non,Non,3,Non,Non,Non,Non,Non,Non,Oui,Non,Non,Non,Non,Non,Non,Oui,Non,Non,Non,Non,Non,Non,Non,Non,Non,Non,Non,Non,Non,Non,Non,Non,Non,Non,Non,Non,Non,Non,Non,Non,Non,Non,Non,Non,Non,Non,Non,Non,Non,Non,Non,Non,Non,Non,Non,Non,Non,Non,Non
Opel,Corsa,1.2 Turbo GS,76 900 DT,76900,,,Non,Normal,https://www.automobile.tn/fr/neuf/opel/corsa/1.2-turbo-gs,https://catalogue.automobile.tn/max/2024/03/47114.jpg?t=1777998933,Citadine,5,3 ans ou 100.000 km,5,Disponible,,100 CH,5 CV,205 nm 2750 tr/min,Essence,3,1199 CM³,,,,,,,,,Traction,Manuelle,6,,,1433 mm,1765 mm,4060 mm,309 L,,,,,,188 KM/H,9.9 s,,,5.1 L/100 km,,,,,,,,Oui,Radar de recul | Radar avant | Caméra de recul 180°,Oui,Oui,Oui,Oui,Oui,Oui,Oui,Non,Non,TSR,Non,Non,Non,Non,Non,6 haut-parleurs,USB | Bluetooth | Mirrorlink,Tactile | 10 pouces,Non,Non,Non,Tissu,Automatique,En aluminium | 17'',À distance,Oui,Avant/Arrière,Frontaux | Latéraux | Protège-tête,Oui,Électriques | Rabattables,En hauteur et en profondeur,ESP,Oui,Oui,Cuir | 3 branches | Multi-fonctions | Sport | à méplat,Feux de jour | Avant | Arrières,Conducteur,Avant,Oui,Eco LED,Non,Oui,EBD,Non,Non,7 pouces,Non,Sport,Oui,Teintées,Non,Anti-éblouissement,Non,Non,Non,Non,Non,3,LED,Poches aumônières,Non,Non,Bi-ton,Non,Oui,Non,Non,Non,Non,Non,Non,Oui,Non,Design Sport,Non,Non,Non,Non,Non,Non,Non,Non,Non,Non,Non,Non,Non,Non,Non,Non,Non,Non,Non,Non,Non,Non,Non,Non,Non,Non,Non,Non,Non,Non,Non,Non,Non,Non,Non,Non,Non,Non,Non,Non,Non
Dacia,Logan,Dacia Logan 1.0 L TCE Écran tactile,62 980 DT,62980,,,Non,Normal,https://www.automobile.tn/fr/neuf/dacia/logan/1.0-l-tce-2023,https://catalogue.automobile.tn/max/2024/05/47017.jpg?t=1770821709,Berline,4,3 ans ou 100.000 km,5,Disponible,,100 CH,5 CV,160 nm 2000 tr/min,Essence,3,999 CM³,,,,,,,,,Traction,Manuelle,5,,,1501 mm,1848 mm,4396 mm,528 L,1361 L,,,,,180 KM/H,12.4 s,,,5.5 L/100 km,,,,,,,,Oui,Non,Oui,Non,Non,Non,Non,Non,Non,Non,Non,Non,Non,Non,Non,Non,Non,Oui,Non,Tactile,Non,Non,Non,Velours/Tissu,Manuelle,15'',À distance,Oui,Avant,Frontaux,Non,Non,En hauteur et en profondeur,Non,Non,Oui,Non,Non,Non,Non,Non,Non,Non,Non,Non,Non,Non,Non,Non,Non,Non,Non,Non,Non,Non,Non,Non,Non,Non,Non,Non,Non,Non,Non,Non,Non,Non,Non,Non,Non,Non,Non,Non,Non,Non,Non,Non,Non,Non,Non,Non,Non,Non,Non,Non,Non,Non,Non,Non,Non,Non,Non,Non,Non,Non,Non,Non,Non,Non,Non,Non,Non,Non,Non,Non,Non,Non,Non,Non,Non,Non,Non,Non,Non,Non,Non,Non
Dacia,Sandero Stepway,1.0 L,62 990 DT,62990,,,Non,Normal,https://www.automobile.tn/fr/neuf/dacia/sandero-stepway/1.0-l,https://catalogue.automobile.tn/max/2023/01/46770.jpg?t=1770821744,SUV,5,3 ans ou 100.000 km,5,Disponible,,100 CH,6 CV,170 nm 2100 tr/min,Essence,3,999 CM³,,,,,,,,,Traction,Manuelle,5,,,1580 mm,1784 mm,4099 mm,328 L,,,,,,177 KM/H,11.9 s,,,7.2 L/100 km,,,,,,,,Oui,Non,Oui,Non,Non,Oui,Non,Non,Non,Non,Non,Non,Non,Non,Non,Non,Non,Media Control,USB | Android Auto | Bluetooth,Tactile | 8 pouces,Non,Non,Non,Tissu,Manuelle,16'',À distance,Oui,Avant,Frontaux,Oui,Non,En hauteur et en profondeur,Non,Non,Oui,Multi-fonctions,Non,Conducteur,Non,Oui,Non,Oui,Non,Non,Non,Non,Non,Non,Non,Non,Non,Pare-chocs | Rétroviseurs,Non,Eco,Non,Non,Non,Non,Non,Non,Non,Non,Non,Non,Oui,Non,Non,Non,Non,Non,Non,Non,Non,Non,Non,Non,Non,Non,Non,Non,Non,Non,Non,Non,Non,Non,Non,Non,Non,Non,Non,Non,Non,Non,Non,Non,Non,Non,Non,Non,Non,Non,Non,Non,Non,Non,Non,Non,Non,Non,Non,Non,Non,Non,Non,Non
Dacia,Sandero Stepway,1.0 L BVA,72 990 DT,72990,,,Non,Normal,https://www.automobile.tn/fr/neuf/dacia/sandero-stepway/1.0-l-bva,https://catalogue.automobile.tn/max/2023/01/46770.jpg?t=1770821744,SUV,5,3 ans ou 100.000 km,5,Disponible,,100 CH,6 CV,170 nm 2100 tr/min,Essence,3,999 CM³,,,,,,,,,Traction,Automatique,6,,,1580 mm,1784 mm,4099 mm,328 L,,,,,,177 KM/H,11.9 s,,,7.2 L/100 km,,,,,,,,Électrique,Caméra de recul,Oui,Non,Non,Oui,Non,Non,Non,Non,Non,Non,Non,Non,Non,Non,Non,Oui,Non,Tactile,Non,Non,Non,Tissu,Automatique,En aluminium | 16'',À distance,Oui,Avant/Arrière,Frontaux | Latéraux,Oui,Électriques,En hauteur et en profondeur,Non,Non,Oui,Non,Non,Conducteur,Avant,Non,Non,Oui,Non,Non,Non,Non,Non,Non,Non,Non,Non,Pare-chocs | Poignées de portes | Rétroviseurs,Non,Eco,Non,Non,Non,Non,Non,Oui,Non,Non,Non,Non,Oui,Non,Non,Non,Non,Non,Non,Non,Non,Non,Non,Non,Non,Non,Non,Non,Non,Non,Non,Non,Non,Non,Non,Non,Non,Non,Non,Non,Non,Non,Non,Non,Non,Non,Non,Non,Non,Non,Non,Non,Non,Non,Non,Non,Non,Non,Non,Non,Non,Non,Non,Non
Mahindra,Pick-up SC,Mahindra Pick-up SC 2.2 l Diesel 4x4 Plateau Simple,63 055 DT,63055,,,Non,Normal,https://www.automobile.tn/fr/neuf/mahindra/pick-up-sc/2.2-l-diesel-4x4-plateau-simple,https://catalogue.automobile.tn/max/2025/01/47269.png?t=1770373261,Pick up,2,5 ans ou 100000 km,2,Disponible,,140 CH,7 CV,320 nm 1500 tr/min,Diesel,4,2179 CM³,,,,,,,,,Intégrale,Manuelle,6,,,1860 mm,1820 mm,5175 mm,,,1250 KG,,,,165 KM/H,N.C,,,7.9 L/100 km,,,,,,,,Oui,Non,Oui,Non,Non,Non,Non,Non,Non,Non,Non,Non,Non,Non,Non,Non,Non,2 haut-parleurs | Commandes au volant,USB | AUX | Bluetooth,Non,Non,Non,Non,Tissu,Manuelle,16'',À distance,Oui,Avant,Frontaux,Oui,Électriques,En hauteur,Non,Oui,Oui,Non,Feux de jour | Arrières,Conducteur,Avant,Non,Non,Non,Non,EBD,Non,Non,Non,Non,Non,Non,Non,Pare-chocs | Poignées de portes | Rétroviseurs,Non,Non,Non,Oui,2 prises 12 V,Non,Non,Oui,Porte-lunettes,Non,Non,Non,Non,Non,Chromée | Noire,Non,Oui,Non,Non,Non,Non,Non,Non,Non,Non,Non,Non,Non,Non,Non,Non,Non,Non,Non,Non,Oui,Non,Non,Non,Non,Non,Oui,Non,Non,Non,Non,Non,Non,Non,Non,Non,Non,Non,Non,Non,Non,Non,Non,Non,Non,Non,Non,Non,Non
Cenntro,Logistar 210 Pickup,Cenntro Logistar 210 Pickup 41.85 kWh,63 200 DT,63200,,,Non,Normal,https://www.automobile.tn/fr/neuf/cenntro/logistar-210-pickup/41.85-kwh,https://catalogue.automobile.tn/max/2026/05/47626.png?t=1778231267,Pick up,2,5 ans ou 100000 km | Batterie garantie 8 ans ou 160.000 KM,2,Disponible,,82 CH,3 CV,200 nm 0 tr/min,Electrique,,,41.85 kWh,1,,,,,,,Traction,Automatique,,,,1985 mm,1636 mm,4705 mm,,,1280 KG,,,,100 KM/H,,219 km,,,,,8 heures,15.5 kWh/100 km,45 minutes,,,Électrique,Non,Non,Non,Non,Non,Non,Non,Non,Non,Non,Non,Non,Non,Non,Non,Non,Non,Non,Non,Non,Non,Non,Tissu,Manuelle,14'',À distance,Oui,Avant,Frontal conducteur,Oui,Non,Non,Oui,Oui,Oui,Non,Non,Non,Non,Non,Non,Non,Oui,EBD,Non,Non,Non,Non,Non,Non,Non,Non,Non,Non,Non,Non,Non,Non,Non,Non,Non,Non,Non,Non,Non,Non,Non,Non,Non,Non,Non,Non,Non,Non,Non,Non,Non,Non,Non,Non,Non,Non,Non,Non,Non,Non,Non,Non,Non,Non,Non,Non,Non,Non,Non,Non,Non,Non,Non,Non,Non,Non,Non,Non,Non,Non,Non,Non,Non,Non,Non,Non,Non,Non,Non,Non
MG,5,1.5 L Confort,63 950 DT,63950,,,Non,Normal,https://www.automobile.tn/fr/neuf/mg/5/1.5-l-2025-confort,https://catalogue.automobile.tn/max/2025/01/47274.png?t=1736440451,Berline,4,3 ans ou 100.000 km,5,Disponible,,120 CH,6 CV,142 nm 4500 tr/min,Essence,4,1498 CM³,,,,,,,,,Traction,Manuelle,5,,,1489 mm,1818 mm,4607 mm,406 L,,,,,,193 KM/H,N.C,,,5.8 L/100 km,,,,,,,,Oui,Radar de recul,Oui,Non,Non,Non,Non,Non,Non,Non,Non,Non,Non,Non,Non,Non,Non,Commandes au volant,Android Auto | Apple Carplay | Bluetooth,Tactile | 10.25 pouces,Non,Non,Non,Tissu,Automatique,15'',À distance,Oui,Avant/Arrière,Frontaux,Oui,Électriques,En hauteur,ESP,Oui,Oui,Multi-fonctions,Feux de jour,Non,Avant,Oui,Non,Oui,Non,Freinage automatique anti-collision (AEB),Non,Non,Non,Non,Non,Non,Non,Non,Non,Non,Non,Non,Non,Non,3,Non,Non,Ouverture à distance,Non,Non,Non,Non,Non,Non,Non,Non,Non,Non,Non,Non,Non,Non,Non,Non,Non,Non,Non,Non,Non,Non,Non,Non,Non,Non,Non,Non,Non,Non,Non,Non,Non,Non,Non,Non,Non,Non,Non,Non,Non,Non,Non,Non,Non,Non,Non,Non,Non,Non,Non,Non,Non,Non
MG,5,1.5 L Confort Plus,68 950 DT,68950,,,Non,Normal,https://www.automobile.tn/fr/neuf/mg/5/1.5-l-2025-confort-plus,https://catalogue.automobile.tn/max/2025/01/47274.png?t=1736440451,Berline,4,3 ans ou 100.000 km,5,Disponible,,120 CH,6 CV,142 nm 4500 tr/min,Essence,4,1498 CM³,,,,,,,,,Traction,Manuelle,5,,,1489 mm,1818 mm,4607 mm,406 L,,,,,,193 KM/H,N.C,,,5.8 L/100 km,,,,,,,,Oui,Radar de recul | Caméra de recul,Oui,Non,Non,Non,Non,Non,Non,Non,Non,Non,Non,Non,Non,Non,Non,Commandes au volant,Android Auto | Apple Carplay | Bluetooth,Tactile | 10.25 pouces,Non,Non,Non,Similicuir,Automatique | Ventilation arrière,En aluminium | 16'',À distance,Oui,Avant/Arrière,Frontaux,Oui,Électriques,En hauteur,ESP,Oui,Oui,Multi-fonctions,Feux de jour,Non,Avant,Oui,Non,Oui,Oui,Freinage automatique anti-collision (AEB),Non,Non,Non,Non,Non,Non,Non,Non,Non,Non,Non,Non,Non,Non,3,Non,Non,Ouverture à distance,Non,Non,Non,Non,Non,Non,Non,Non,Non,Non,Non,Non,Non,Non,Non,Non,Non,Non,Non,Non,Non,Non,Non,Non,Non,Non,Non,Non,Non,Non,Non,Non,Non,Non,Non,Non,Non,Non,Non,Non,Non,Non,Non,Non,Non,Non,Non,Non,Non,Non,Non,Non,Non,Non
MG,5,1.5 L Luxe Plus BVA,73 950 DT,73950,,,Non,Normal,https://www.automobile.tn/fr/neuf/mg/5/1.5-l-2025-bva-luxe-plus,https://catalogue.automobile.tn/max/2025/01/47274.png?t=1736440451,Berline,4,3 ans ou 100.000 km,5,Disponible,,120 CH,6 CV,142 nm 4500 tr/min,Essence,4,1498 CM³,,,,,,,,,Traction,Automatique,8,,,1489 mm,1818 mm,4607 mm,406 L,,,,,,193 KM/H,N.C,,,5.8 L/100 km,,,,,,,,Oui,Radar de recul | Système de caméras 360,Oui,Autohold,Non,Non,Non,Non,Non,Non,Non,TSR,Non,Non,Non,Non,Non,Commandes au volant,Android Auto | Apple Carplay | Bluetooth | Chargeur de téléphone sans fil,Tactile | 10.25 pouces,Non,Non,Non,Similicuir,Automatique | Ventilation arrière,En aluminium | 16'',À distance,Oui,Avant/Arrière,Frontaux | Latéraux,Oui,Électriques,En hauteur,ESP,Oui,Oui,Multi-fonctions,Feux de jour | Avant,Non,Avant,Oui,LED,Oui,Oui,Freinage automatique anti-collision (AEB),Démarrage mains libres,Accès mains libres,12.3 pouces,Éléctrique,Non,Non,Non,Non,Non,Non,Non,Non,Non,Ouvrant,3,Non,Non,Ouverture à distance,Non,Non,Non,Non,Non,Non,Non,Non,Non,Non,Non,Non,Non,Non,Non,Non,Non,Non,Non,Non,Non,Non,Non,Non,Non,Non,Non,Non,Non,Non,Non,Non,Non,Non,Non,Non,Non,Non,Non,Non,Non,Non,Non,Non,Non,Non,Non,Non,Non,Non,Non,Non,Non,Non
Peugeot,Partner,1.6 L HDI 650 Kg,63 990 DT,63990,64.990 DT,64990,Oui,Promo,https://www.automobile.tn/fr/neuf/peugeot/partner/1.6-l-hdi-90ch-24-650-kg,https://catalogue.automobile.tn/max/2024/06/47156.png?t=1747991829,Utilitaire,3 | 1 porte latérale coulissante | 2 portes arrières battantes tolées,3 ans,2,10 jours,,92 CH,5 CV,215 nm 1750 tr/min,Diesel,4,1560 CM³,,,,,,,,,Traction,Manuelle,5,,,1825 mm,1848 mm,4403 mm,,,650 KG,,3.3 m³,,160 KM/H,13.4 s,,,4.8 L/100 km,5.1 L/100 km,4.3 L/100 km,,,,,,Électrique,Non,Oui,Non,Oui,Oui,Non,Non,Non,Non,Non,Non,Non,Non,Non,Non,Non,Radio numérique DAB,USB | Android Auto | Apple Carplay | Bluetooth | Commande vocale | Mirrorlink,Tactile | 10 pouces,Non,Non,Non,Tissu,Manuelle,15'',À distance,Oui,Avant,Frontal conducteur,Oui,Électriques | Dégivrants,En hauteur et en profondeur,ESP,Tapis de coffre PVC,Non,Non,Feux de jour,Non,Non,Oui,Non,Non,Oui,Non,Non,Non,Non,Non,Non,Non,Non,Non,Non,Non,Non,Non,Non,Non,Non,Non,Non,Non,Non,Non,Non,Non,Non,Non,Non,Non,Non,Non,Non,Non,Non,Non,Non,Non,Non,Non,Non,Non,Non,Non,Non,Non,Non,Non,Non,Non,Non,Non,Non,Non,Non,Non,Non,Non,Non,Non,Non,Non,Non,Non,Non,Non,Non,Non,Non,Non,Non,Non,Non,Non,Non,Non
Peugeot,Partner,1.6 L HDI 1000 Kg,64 990 DT,64990,66.990 DT,66990,Oui,Promo,https://www.automobile.tn/fr/neuf/peugeot/partner/1.6-l-hdi-90ch-24-1000-kg,https://catalogue.automobile.tn/max/2024/06/47156.png?t=1747991829,Utilitaire,3 | 1 porte latérale coulissante | 2 portes arrières battantes tolées,3 ans,2,10 jours,,92 CH,5 CV,215 nm 1750 tr/min,Diesel,4,1560 CM³,,,,,,,,,Traction,Manuelle,5,,,1825 mm,1848 mm,4403 mm,,,1000 KG,,3.3 m³,,160 KM/H,13.4 s,,,4.8 L/100 km,5.1 L/100 km,4.3 L/100 km,,,,,,Électrique,Non,Oui,Non,Oui,Oui,Non,Non,Non,Non,Non,Non,Non,Non,Non,Non,Non,Commandes sous le volant | Radio numérique DAB,USB | Android Auto | Apple Carplay | Bluetooth | Commande vocale | Mirrorlink,Tactile | 10 pouces,Non,Non,Non,Tissu,Manuelle,16'',À distance,Oui,Avant,Frontal conducteur,Oui,Électriques | Dégivrants,En hauteur et en profondeur,ESP,Tapis de coffre PVC,Non,Non,Feux de jour,Non,Non,Oui,Non,Non,Oui,Non,Non,Non,Non,Non,Non,Non,Non,Non,Non,Non,Non,Non,Non,Non,Non,Non,Non,Non,Non,Non,Non,Non,Non,Non,Non,Non,Non,Non,Non,Non,Non,Non,Non,Non,Non,Non,Non,Non,Non,Non,Non,Non,Non,Non,Non,Non,Non,Non,Non,Non,Non,Non,Non,Non,Non,Non,Non,Non,Non,Non,Non,Non,Non,Non,Non,Non,Non,Non,Non,Non,Non,Non
MG,3,1.5 L Standard,58 950 DT,58950,,,Non,Normal,https://www.automobile.tn/fr/neuf/mg/3/1.5-l-2024,https://catalogue.automobile.tn/max/2024/11/47254.png?t=1740489714,Citadine,5,3 ans,5,2 mois,,110 CH,6 CV,142 nm 4500 tr/min,Essence,4,1498 CM³,,,,,,,,,Traction,Manuelle,5,,,1502 mm,1797 mm,4113 mm,293 L,983 L,,,,,170 KM/H,N.C,,,5.5 L/100 km,,,,,,,,Oui,Radar de recul,Non,Non,Non,Non,Non,Non,Non,Non,Non,Non,Non,Non,Non,Non,Non,Commandes au volant,Bluetooth,Non,Non,Non,Non,Tissu,Manuelle,15'',À distance,Oui,Avant/Arrière,Frontaux,Oui,Électriques,En hauteur,ESP,Oui,Oui,Multi-fonctions,Feux de jour,Non,Non,Oui,Non,Oui,Non,Non,Non,Non,7 pouces,Non,Non,Non,Non,Non,Non,Non,Non,Non,Non,Non,3,Non,Non,Non,Non,Non,Non,Non,Non,Non,Non,Non,Non,Non,Non,Non,Non,Non,Non,Non,Non,Non,Non,Non,Non,Non,Non,Non,Non,Non,Non,Non,Non,Non,Non,Non,Non,Non,Non,Non,Non,Non,Non,Non,Non,Non,Non,Non,Non,Non,Non,Non,Non,Non,Non,Non,Non,Non
MG,3,1.5 L Confort,64 950 DT,64950,,,Non,Normal,https://www.automobile.tn/fr/neuf/mg/3/1.5-l-2024-confort,https://catalogue.automobile.tn/max/2024/11/47254.png?t=1740489714,Citadine,5,3 ans,5,2 mois,,110 CH,6 CV,142 nm 4500 tr/min,Essence,4,1498 CM³,,,,,,,,,Traction,Manuelle,5,,,1502 mm,1797 mm,4113 mm,293 L,983 L,,,,,170 KM/H,N.C,,,5.5 L/100 km,,,,,,,,Oui,Radar de recul | Caméra de recul,Non,Non,Non,Non,Non,Non,Non,Non,Non,Non,Non,Non,Non,Non,Non,Commandes au volant,Android Auto | Apple Carplay | Bluetooth,Tactile | 10.25 pouces,Non,Non,Non,Tissu,Manuelle,En aluminium | 16'',À distance,Oui,Avant/Arrière,Frontaux,Oui,Électriques,En hauteur,ESP,Oui,Oui,Multi-fonctions,Feux de jour,Non,Non,Oui,Non,Oui,Oui,Non,Démarrage mains libres,Accès mains libres,7 pouces,Non,Non,Non,Non,Non,Non,Non,Non,Non,Non,Non,3,Non,Non,Non,Non,Non,Non,Non,Non,Non,Non,Non,Non,Non,Non,Non,Non,Non,Non,Non,Non,Non,Non,Non,Non,Non,Non,Non,Non,Non,Non,Non,Non,Non,Non,Non,Non,Non,Non,Non,Non,Non,Non,Non,Non,Non,Non,Non,Non,Non,Non,Non,Non,Non,Non,Non,Non,Non
